file,classDescription,classCode
0882.jpg,Defect_Shape,1
0883.jpg,Defect_Shape,1
0884.jpg,Defect_Shape,1
0885.jpg,Defect_Shape,1
0886.jpg,Defect_Shape,1
0887.jpg,Defect_Shape,1
0888.jpg,Defect_Shape,1
0889.jpg,Defect_Shape,1
0890.jpg,Defect_Shape,1
0891.jpg,Defect_Shape,1
0892.jpg,Defect_Shape,1
0893.jpg,Defect_Shape,1
0894.jpg,Defect_Shape,1
0895.jpg,Defect_Shape,1
0896.jpg,Defect_Shape,1
0897.jpg,Defect_Shape,1
0898.jpg,Defect_Shape,1
0899.jpg,Defect_Shape,1
0900.jpg,Defect_Shape,1
0901.jpg,Defect_Shape,1
0902.jpg,Defect_Shape,1
0903.jpg,Defect_Shape,1
0904.jpg,Defect_Shape,1
0905.jpg,Defect_Shape,1
0906.jpg,Defect_Shape,1
0907.jpg,Defect_Shape,1
0908.jpg,Defect_Shape,1
0909.jpg,Defect_Shape,1
0910.jpg,Defect_Shape,1
0911.jpg,Defect_Shape,1
0912.jpg,Defect_Shape,1
0913.jpg,Defect_Shape,1
0914.jpg,Defect_Shape,1
0915.jpg,Defect_Shape,1
0916.jpg,Defect_Shape,1
0917.jpg,Defect_Shape,1
0918.jpg,Defect_Shape,1
0919.jpg,Defect_Shape,1
0920.jpg,Defect_Shape,1
0921.jpg,Defect_Shape,1
0922.jpg,Defect_Shape,1
0923.jpg,Defect_Shape,1
0924.jpg,Defect_Shape,1
0925.jpg,Defect_Shape,1
0926.jpg,Defect_Shape,1
0927.jpg,Defect_Shape,1
0928.jpg,Defect_Shape,1
0929.jpg,Defect_Shape,1
0930.jpg,Defect_Shape,1
0931.jpg,Defect_Shape,1
0932.jpg,Defect_Shape,1
0933.jpg,Defect_Shape,1
0934.jpg,Defect_Shape,1
0935.jpg,Defect_Shape,1
0936.jpg,Defect_Shape,1
0937.jpg,Defect_Shape,1
0938.jpg,Defect_Shape,1
0939.jpg,Defect_Shape,1
0940.jpg,Defect_Shape,1
0941.jpg,Defect_Shape,1
0942.jpg,Defect_Shape,1
0943.jpg,Defect_Shape,1
0944.jpg,Defect_Shape,1
0945.jpg,Defect_Shape,1
0946.jpg,Defect_Shape,1
0947.jpg,Defect_Shape,1
0948.jpg,Defect_Shape,1
0949.jpg,Defect_Shape,1
0950.jpg,Defect_Shape,1
0951.jpg,Defect_Shape,1
0952.jpg,Defect_Shape,1
0953.jpg,Defect_Shape,1
0954.jpg,Defect_Shape,1
0955.jpg,Defect_Color,3
0956.jpg,Defect_Color,3
0957.jpg,Defect_Color,3
0958.jpg,Defect_Color,3
0959.jpg,Defect_Color,3
0960.jpg,Defect_Color,3
0961.jpg,Defect_Color,3
0962.jpg,Defect_Color,3
0963.jpg,Defect_Color,3
0964.jpg,Defect_Color,3
0965.jpg,Defect_Color,3
0966.jpg,Defect_Color,3
0967.jpg,Defect_Color,3
0968.jpg,Defect_Color,3
0969.jpg,Defect_Color,3
0970.jpg,Defect_Color,3
0971.jpg,Defect_Color,3
0972.jpg,Defect_Color,3
0973.jpg,Defect_Color,3
0974.jpg,Defect_Color,3
0975.jpg,Defect_Color,3
0976.jpg,Defect_Color,3
0977.jpg,Defect_Color,3
0978.jpg,Defect_Color,3
0979.jpg,Defect_Color,3
0980.jpg,Defect_Color,3
0981.jpg,Defect_Color,3
0982.jpg,Defect_Color,3
0983.jpg,Defect_Color,3
0984.jpg,Defect_Color,3
0985.jpg,Defect_Color,3
0986.jpg,Defect_Color,3
0987.jpg,Defect_Color,3
0988.jpg,Defect_Color,3
0989.jpg,Defect_Color,3
0990.jpg,Defect_Color,3
0991.jpg,Defect_Color,3
0992.jpg,Defect_Color,3
0993.jpg,Defect_Color,3
0994.jpg,Defect_Color,3
0995.jpg,Defect_Color,3
0996.jpg,Defect_Color,3
0997.jpg,Defect_Color,3
0998.jpg,Defect_Color,3
0999.jpg,Defect_Color,3
1000.jpg,Defect_Color,3
1001.jpg,Defect_Object,2
1002.jpg,Defect_Color,3
1003.jpg,Defect_Color,3
1004.jpg,Defect_Color,3
1005.jpg,Defect_Color,3
1006.jpg,Defect_Color,3
1007.jpg,Defect_Color,3
1008.jpg,Defect_Color,3
1009.jpg,Defect_Color,3
1010.jpg,Defect_Color,3
1011.jpg,Defect_No,0
1012.jpg,Defect_No,0
1013.jpg,Defect_No,0
1014.jpg,Defect_No,0
1015.jpg,Defect_No,0
1016.jpg,Defect_No,0
1017.jpg,Defect_No,0
1018.jpg,Defect_No,0
1019.jpg,Defect_No,0
1020.jpg,Defect_No,0
1021.jpg,Defect_No,0
1022.jpg,Defect_No,0
1023.jpg,Defect_No,0
1024.jpg,Defect_No,0
1025.jpg,Defect_No,0
1026.jpg,Defect_No,0
1027.jpg,Defect_No,0
1028.jpg,Defect_No,0
1029.jpg,Defect_No,0
1030.jpg,Defect_No,0
1031.jpg,Defect_No,0
1032.jpg,Defect_No,0
1033.jpg,Defect_No,0
1034.jpg,Defect_No,0
1035.jpg,Defect_No,0
1036.jpg,Defect_No,0
1037.jpg,Defect_No,0
1038.jpg,Defect_No,0
1039.jpg,Defect_No,0
1040.jpg,Defect_No,0
1041.jpg,Defect_No,0
1042.jpg,Defect_No,0
1043.jpg,Defect_No,0
1044.jpg,Defect_No,0
1045.jpg,Defect_No,0
1046.jpg,Defect_No,0
1047.jpg,Defect_No,0
1048.jpg,Defect_No,0
1049.jpg,Defect_No,0
1050.jpg,Defect_No,0
1051.jpg,Defect_No,0
1052.jpg,Defect_No,0
1053.jpg,Defect_No,0
1054.jpg,Defect_No,0
1055.jpg,Defect_No,0
1056.jpg,Defect_No,0
1057.jpg,Defect_No,0
1058.jpg,Defect_No,0
1059.jpg,Defect_No,0
1060.jpg,Defect_No,0
1061.jpg,Defect_No,0
1062.jpg,Defect_No,0
1063.jpg,Defect_No,0
1064.jpg,Defect_No,0
1065.jpg,Defect_No,0
1066.jpg,Defect_No,0
1067.jpg,Defect_No,0
1068.jpg,Defect_No,0
1069.jpg,Defect_No,0
1070.jpg,Defect_No,0
1071.jpg,Defect_No,0
1072.jpg,Defect_No,0
1073.jpg,Defect_No,0
1074.jpg,Defect_No,0
1075.jpg,Defect_No,0
1076.jpg,Defect_No,0
1077.jpg,Defect_No,0
1078.jpg,Defect_No,0
1079.jpg,Defect_No,0
1080.jpg,Defect_No,0
1081.jpg,Defect_No,0
1082.jpg,Defect_No,0
1083.jpg,Defect_No,0
1084.jpg,Defect_No,0
1085.jpg,Defect_No,0
1086.jpg,Defect_No,0
1087.jpg,Defect_No,0
1088.jpg,Defect_No,0
1089.jpg,Defect_No,0
1090.jpg,Defect_No,0
1091.jpg,Defect_No,0
1092.jpg,Defect_No,0
1093.jpg,Defect_No,0
1094.jpg,Defect_Shape,1
1095.jpg,Defect_Shape,1
1096.jpg,Defect_Shape,1
1097.jpg,Defect_Shape,1
1098.jpg,Defect_Shape,1
1099.jpg,Defect_Shape,1
1100.jpg,Defect_Shape,1
1101.jpg,Defect_Shape,1
1102.jpg,Defect_Shape,1
1103.jpg,Defect_Shape,1
1104.jpg,Defect_Shape,1
1105.jpg,Defect_Shape,1
1106.jpg,Defect_Shape,1
1107.jpg,Defect_Shape,1
1108.jpg,Defect_Shape,1
1109.jpg,Defect_Shape,1
1110.jpg,Defect_Shape,1
1111.jpg,Defect_Shape,1
1112.jpg,Defect_Shape,1
1113.jpg,Defect_Shape,1
1114.jpg,Defect_Shape,1
1115.jpg,Defect_Shape,1
1116.jpg,Defect_Shape,1
1117.jpg,Defect_Shape,1
1118.jpg,Defect_Shape,1
1119.jpg,Defect_Shape,1
1120.jpg,Defect_Shape,1
1121.jpg,Defect_Shape,1
1122.jpg,Defect_Shape,1
1123.jpg,Defect_Shape,1
1124.jpg,Defect_Shape,1
1125.jpg,Defect_Shape,1
1126.jpg,Defect_Shape,1
1127.jpg,Defect_Shape,1
1128.jpg,Defect_Shape,1
1129.jpg,Defect_Shape,1
1130.jpg,Defect_Shape,1
1131.jpg,Defect_Shape,1
1132.jpg,Defect_Shape,1
1133.jpg,Defect_Shape,1
1134.jpg,Defect_Shape,1
1135.jpg,Defect_Shape,1
1136.jpg,Defect_Shape,1
1137.jpg,Defect_Shape,1
1138.jpg,Defect_Shape,1
1139.jpg,Defect_Shape,1
1140.jpg,Defect_Shape,1
1141.jpg,Defect_Shape,1
1142.jpg,Defect_Shape,1
1143.jpg,Defect_Shape,1
1144.jpg,Defect_Shape,1
1145.jpg,Defect_Shape,1
1146.jpg,Defect_Shape,1
1147.jpg,Defect_Shape,1
1148.jpg,Defect_Shape,1
1149.jpg,Defect_Shape,1
1150.jpg,Defect_Shape,1
1151.jpg,Defect_Shape,1
1152.jpg,Defect_Shape,1
1153.jpg,Defect_Shape,1
1154.jpg,Defect_Shape,1
1155.jpg,Defect_Shape,1
1156.jpg,Defect_Shape,1
1157.jpg,Defect_Shape,1
1158.jpg,Defect_Shape,1
1159.jpg,Defect_Shape,1
1160.jpg,Defect_Shape,1
1161.jpg,Defect_Shape,1
1162.jpg,Defect_Shape,1
1163.jpg,Defect_Shape,1
1164.jpg,Defect_Shape,1
1165.jpg,Defect_Shape,1
1166.jpg,Defect_Shape,1
1167.jpg,Defect_Shape,1
1168.jpg,Defect_Shape,1
1169.jpg,Defect_Shape,1
1170.jpg,Defect_Shape,1
1171.jpg,Defect_Shape,1
1172.jpg,Defect_Shape,1
1173.jpg,Defect_Shape,1
1174.jpg,Defect_Shape,1
1175.jpg,Defect_Shape,1
1176.jpg,Defect_Shape,1
1177.jpg,Defect_Shape,1
1178.jpg,Defect_Shape,1
1179.jpg,Defect_Shape,1
1180.jpg,Defect_Shape,1
1181.jpg,Defect_Shape,1
1182.jpg,Defect_Shape,1
1183.jpg,Defect_Shape,1
1184.jpg,Defect_Shape,1
1185.jpg,Defect_Shape,1
1186.jpg,Defect_Shape,1
1187.jpg,Defect_Shape,1
1188.jpg,Defect_Shape,1
1189.jpg,Defect_Shape,1
1190.jpg,Defect_Shape,1
1191.jpg,Defect_Shape,1
1192.jpg,Defect_Shape,1
1193.jpg,Defect_Shape,1
1194.jpg,Defect_Shape,1
1195.jpg,Defect_Shape,1
1196.jpg,Defect_Shape,1
1197.jpg,Defect_Shape,1
1198.jpg,Defect_Shape,1
1199.jpg,Defect_Shape,1
1200.jpg,Defect_Shape,1
1201.jpg,Defect_Shape,1
1202.jpg,Defect_Shape,1
1203.jpg,Defect_Shape,1
1204.jpg,Defect_Shape,1
1205.jpg,Defect_Shape,1
1206.jpg,Defect_Shape,1
1207.jpg,Defect_Shape,1
1208.jpg,Defect_Shape,1
1209.jpg,Defect_Shape,1
1210.jpg,Defect_Shape,1
1211.jpg,Defect_Shape,1
1212.jpg,Defect_Shape,1
1213.jpg,Defect_Shape,1
1214.jpg,Defect_Shape,1
1215.jpg,Defect_Shape,1
1216.jpg,Defect_Shape,1
1217.jpg,Defect_Shape,1
1218.jpg,Defect_Shape,1
1219.jpg,Defect_Shape,1
1220.jpg,Defect_Shape,1
1221.jpg,Defect_Shape,1
1222.jpg,Defect_Shape,1
1223.jpg,Defect_Shape,1
1224.jpg,Defect_Shape,1
1225.jpg,Defect_Shape,1
1226.jpg,Defect_Shape,1
1227.jpg,Defect_Shape,1
1228.jpg,Defect_Shape,1
1229.jpg,Defect_Shape,1
1230.jpg,Defect_Shape,1
1231.jpg,Defect_Shape,1
1232.jpg,Defect_Shape,1
1233.jpg,Defect_Shape,1
1234.jpg,Defect_Shape,1
1235.jpg,Defect_Shape,1
1236.jpg,Defect_Shape,1
1237.jpg,Defect_Shape,1
1238.jpg,Defect_Shape,1
1239.jpg,Defect_Shape,1
1240.jpg,Defect_Shape,1
1241.jpg,Defect_Shape,1
1242.jpg,Defect_Shape,1
1243.jpg,Defect_Shape,1
1244.jpg,Defect_Shape,1
1245.jpg,Defect_Shape,1
1246.jpg,Defect_Shape,1
1247.jpg,Defect_Shape,1
1248.jpg,Defect_Shape,1
1249.jpg,Defect_Shape,1
1250.jpg,Defect_Shape,1
1251.jpg,Defect_Shape,1
1252.jpg,Defect_Shape,1
1253.jpg,Defect_Shape,1
1254.jpg,Defect_Shape,1
1255.jpg,Defect_Shape,1
1256.jpg,Defect_Shape,1
1257.jpg,Defect_Shape,1
1258.jpg,Defect_Shape,1
1259.jpg,Defect_Shape,1
1260.jpg,Defect_Shape,1
1261.jpg,Defect_Shape,1
1262.jpg,Defect_Shape,1
1263.jpg,Defect_Shape,1
1264.jpg,Defect_Shape,1
1265.jpg,Defect_Shape,1
1266.jpg,Defect_Shape,1
1267.jpg,Defect_Shape,1
1268.jpg,Defect_Shape,1
1269.jpg,Defect_Shape,1
1270.jpg,Defect_Shape,1
1271.jpg,Defect_Shape,1
1272.jpg,Defect_Shape,1
1273.jpg,Defect_Shape,1
1274.jpg,Defect_Shape,1
1275.jpg,Defect_Shape,1
1276.jpg,Defect_Shape,1
1277.jpg,Defect_Shape,1
1278.jpg,Defect_Shape,1
1279.jpg,Defect_Shape,1
1280.jpg,Defect_Shape,1
1281.jpg,Defect_Shape,1
1282.jpg,Defect_Shape,1
1283.jpg,Defect_Shape,1
1284.jpg,Defect_Shape,1
1285.jpg,Defect_Shape,1
1286.jpg,Defect_Shape,1
1287.jpg,Defect_Shape,1
1288.jpg,Defect_Shape,1
1289.jpg,Defect_Shape,1
1290.jpg,Defect_Shape,1
1291.jpg,Defect_Shape,1
1292.jpg,Defect_Shape,1
1293.jpg,Defect_Shape,1
1294.jpg,Defect_Shape,1
1295.jpg,Defect_Shape,1
1296.jpg,Defect_Shape,1
1297.jpg,Defect_Shape,1
1298.jpg,Defect_Shape,1
1299.jpg,Defect_Shape,1
1300.jpg,Defect_Shape,1
1301.jpg,Defect_Shape,1
1302.jpg,Defect_Shape,1
1303.jpg,Defect_Shape,1
1304.jpg,Defect_Shape,1
1305.jpg,Defect_Shape,1
1306.jpg,Defect_Shape,1
1307.jpg,Defect_Shape,1
1308.jpg,Defect_Shape,1
1309.jpg,Defect_Shape,1
1310.jpg,Defect_Shape,1
1311.jpg,Defect_Shape,1
1312.jpg,Defect_Shape,1
1313.jpg,Defect_Shape,1
1314.jpg,Defect_Shape,1
1315.jpg,Defect_Shape,1
1316.jpg,Defect_Shape,1
1317.jpg,Defect_Shape,1
1318.jpg,Defect_Shape,1
1319.jpg,Defect_Shape,1
1320.jpg,Defect_Shape,1
1321.jpg,Defect_Shape,1
1322.jpg,Defect_Shape,1
1323.jpg,Defect_Shape,1
1324.jpg,Defect_Shape,1
1325.jpg,Defect_Shape,1
1326.jpg,Defect_Shape,1
1327.jpg,Defect_Shape,1
1328.jpg,Defect_Shape,1
1329.jpg,Defect_Shape,1
1330.jpg,Defect_Shape,1
1331.jpg,Defect_Shape,1
1332.jpg,Defect_Shape,1
1333.jpg,Defect_Shape,1
1334.jpg,Defect_Shape,1
1335.jpg,Defect_Shape,1
1336.jpg,Defect_Shape,1
1337.jpg,Defect_Shape,1
1338.jpg,Defect_Shape,1
1339.jpg,Defect_Shape,1
1340.jpg,Defect_Shape,1
1341.jpg,Defect_Shape,1
1342.jpg,Defect_Shape,1
1343.jpg,Defect_Shape,1
1344.jpg,Defect_Shape,1
1345.jpg,Defect_Shape,1
1346.jpg,Defect_Shape,1
1347.jpg,Defect_Shape,1
1348.jpg,Defect_Shape,1
1349.jpg,Defect_Shape,1
1350.jpg,Defect_Shape,1
1351.jpg,Defect_Shape,1
1352.jpg,Defect_Shape,1
1353.jpg,Defect_Shape,1
1354.jpg,Defect_Shape,1
1355.jpg,Defect_Shape,1
1356.jpg,Defect_Shape,1
1357.jpg,Defect_Shape,1
1358.jpg,Defect_Shape,1
1359.jpg,Defect_Shape,1
1360.jpg,Defect_Shape,1
1361.jpg,Defect_Shape,1
1362.jpg,Defect_Shape,1
1363.jpg,Defect_Shape,1
1364.jpg,Defect_Shape,1
1365.jpg,Defect_Shape,1
1366.jpg,Defect_Shape,1
1367.jpg,Defect_Shape,1
1368.jpg,Defect_Shape,1
1369.jpg,Defect_Shape,1
1370.jpg,Defect_Shape,1
1371.jpg,Defect_Shape,1
1372.jpg,Defect_Shape,1
1373.jpg,Defect_Shape,1
1374.jpg,Defect_Shape,1
1375.jpg,Defect_Shape,1
1376.jpg,Defect_Shape,1
1377.jpg,Defect_Shape,1
1378.jpg,Defect_Shape,1
1379.jpg,Defect_Shape,1
1380.jpg,Defect_Shape,1
1381.jpg,Defect_Shape,1
1382.jpg,Defect_Shape,1
1383.jpg,Defect_Shape,1
1384.jpg,Defect_Shape,1
1385.jpg,Defect_Shape,1
1386.jpg,Defect_Shape,1
1387.jpg,Defect_Shape,1
1388.jpg,Defect_Shape,1
1389.jpg,Defect_Shape,1
1390.jpg,Defect_Shape,1
1391.jpg,Defect_Shape,1
1392.jpg,Defect_Shape,1
1393.jpg,Defect_Shape,1
1394.jpg,Defect_Shape,1
1395.jpg,Defect_Shape,1
1396.jpg,Defect_Shape,1
1397.jpg,Defect_Shape,1
1398.jpg,Defect_Shape,1
1399.jpg,Defect_Shape,1
1400.jpg,Defect_Shape,1
1401.jpg,Defect_Shape,1
1402.jpg,Defect_Shape,1
1403.jpg,Defect_Shape,1
1404.jpg,Defect_Shape,1
1405.jpg,Defect_Shape,1
1406.jpg,Defect_Shape,1
1407.jpg,Defect_Shape,1
1408.jpg,Defect_Shape,1
1409.jpg,Defect_Shape,1
1410.jpg,Defect_Shape,1
1411.jpg,Defect_Shape,1
1412.jpg,Defect_Shape,1
1413.jpg,Defect_Shape,1
1414.jpg,Defect_Shape,1
1415.jpg,Defect_Shape,1
1416.jpg,Defect_Shape,1
1417.jpg,Defect_Shape,1
1418.jpg,Defect_Shape,1
1419.jpg,Defect_Shape,1
1420.jpg,Defect_Shape,1
1421.jpg,Defect_Shape,1
1422.jpg,Defect_Shape,1
1423.jpg,Defect_Shape,1
1424.jpg,Defect_Shape,1
1425.jpg,Defect_Shape,1
1426.jpg,Defect_Shape,1
1427.jpg,Defect_Shape,1
1428.jpg,Defect_Shape,1
1429.jpg,Defect_Shape,1
1430.jpg,Defect_Shape,1
1431.jpg,Defect_Shape,1
1432.jpg,Defect_Shape,1
1433.jpg,Defect_Shape,1
1434.jpg,Defect_Shape,1
1435.jpg,Defect_Shape,1
1436.jpg,Defect_Shape,1
1437.jpg,Defect_Shape,1
1438.jpg,Defect_Shape,1
1439.jpg,Defect_Shape,1
1440.jpg,Defect_Shape,1
1441.jpg,Defect_Shape,1
1442.jpg,Defect_Shape,1
1443.jpg,Defect_Shape,1
1444.jpg,Defect_Shape,1
1445.jpg,Defect_Shape,1
1446.jpg,Defect_Shape,1
1447.jpg,Defect_Shape,1
1448.jpg,Defect_Shape,1
1449.jpg,Defect_Shape,1
1450.jpg,Defect_Shape,1
1451.jpg,Defect_Shape,1
1452.jpg,Defect_Shape,1
1453.jpg,Defect_Shape,1
1454.jpg,Defect_Shape,1
1455.jpg,Defect_Shape,1
1456.jpg,Defect_Shape,1
1457.jpg,Defect_Shape,1
1458.jpg,Defect_Shape,1
1459.jpg,Defect_Shape,1
1460.jpg,Defect_Shape,1
1461.jpg,Defect_Shape,1
1462.jpg,Defect_Shape,1
1463.jpg,Defect_Shape,1
1464.jpg,Defect_Shape,1
1465.jpg,Defect_Shape,1
1466.jpg,Defect_Shape,1
1467.jpg,Defect_Shape,1
1468.jpg,Defect_Shape,1
1469.jpg,Defect_Shape,1
1470.jpg,Defect_Shape,1
1471.jpg,Defect_Shape,1
1472.jpg,Defect_Shape,1
1473.jpg,Defect_Shape,1
1474.jpg,Defect_Shape,1
1475.jpg,Defect_Shape,1
1476.jpg,Defect_Shape,1
1477.jpg,Defect_Shape,1
1478.jpg,Defect_Shape,1
1479.jpg,Defect_Shape,1
1480.jpg,Defect_Shape,1
1481.jpg,Defect_Shape,1
1482.jpg,Defect_Shape,1
1483.jpg,Defect_Shape,1
1484.jpg,Defect_Shape,1
1485.jpg,Defect_Shape,1
1486.jpg,Defect_Shape,1
1487.jpg,Defect_Shape,1
1488.jpg,Defect_Shape,1
1489.jpg,Defect_Shape,1
1490.jpg,Defect_Shape,1
1491.jpg,Defect_Shape,1
1492.jpg,Defect_Shape,1
1493.jpg,Defect_Shape,1
1494.jpg,Defect_Shape,1
1495.jpg,Defect_Shape,1
1496.jpg,Defect_Shape,1
1497.jpg,Defect_Shape,1
1498.jpg,Defect_Shape,1
1499.jpg,Defect_Shape,1
1500.jpg,Defect_Shape,1
1501.jpg,Defect_Shape,1
1502.jpg,Defect_Shape,1
1503.jpg,Defect_Shape,1
1504.jpg,Defect_Shape,1
1505.jpg,Defect_Shape,1
1506.jpg,Defect_Shape,1
1507.jpg,Defect_Shape,1
1508.jpg,Defect_Shape,1
1509.jpg,Defect_Shape,1
1510.jpg,Defect_Shape,1
1511.jpg,Defect_Shape,1
1512.jpg,Defect_Shape,1
1513.jpg,Defect_Shape,1
1514.jpg,Defect_Shape,1
1515.jpg,Defect_Shape,1
1516.jpg,Defect_Shape,1
1517.jpg,Defect_Shape,1
1518.jpg,Defect_Shape,1
1519.jpg,Defect_Shape,1
1520.jpg,Defect_Shape,1
1521.jpg,Defect_Shape,1
1522.jpg,Defect_Shape,1
1523.jpg,Defect_Shape,1
1524.jpg,Defect_Shape,1
1525.jpg,Defect_Shape,1
1526.jpg,Defect_Shape,1
1527.jpg,Defect_Shape,1
1528.jpg,Defect_Shape,1
1529.jpg,Defect_Shape,1
1530.jpg,Defect_Shape,1
1531.jpg,Defect_Shape,1
1532.jpg,Defect_Shape,1
1533.jpg,Defect_Shape,1
1534.jpg,Defect_Shape,1
1535.jpg,Defect_Shape,1
1536.jpg,Defect_Shape,1
1537.jpg,Defect_Shape,1
1538.jpg,Defect_Shape,1
1539.jpg,Defect_Shape,1
1540.jpg,Defect_Shape,1
1541.jpg,Defect_Shape,1
1542.jpg,Defect_Shape,1
1543.jpg,Defect_Shape,1
1544.jpg,Defect_Shape,1
1545.jpg,Defect_Shape,1
1546.jpg,Defect_Shape,1
1547.jpg,Defect_Shape,1
1548.jpg,Defect_Shape,1
1549.jpg,Defect_Shape,1
1550.jpg,Defect_Shape,1
1551.jpg,Defect_Shape,1
1552.jpg,Defect_Shape,1
1553.jpg,Defect_Shape,1
1554.jpg,Defect_Shape,1
1555.jpg,Defect_Shape,1
1556.jpg,Defect_Shape,1
1557.jpg,Defect_Shape,1
1558.jpg,Defect_Shape,1
1559.jpg,Defect_Shape,1
1560.jpg,Defect_Shape,1
1561.jpg,Defect_Shape,1
1562.jpg,Defect_Shape,1
1563.jpg,Defect_Shape,1
1564.jpg,Defect_Shape,1
1565.jpg,Defect_Shape,1
1566.jpg,Defect_Shape,1
1567.jpg,Defect_Shape,1
1568.jpg,Defect_Shape,1
1569.jpg,Defect_Shape,1
1570.jpg,Defect_Shape,1
1571.jpg,Defect_Shape,1
1572.jpg,Defect_Shape,1
1573.jpg,Defect_Shape,1
1574.jpg,Defect_Shape,1
1575.jpg,Defect_Shape,1
1576.jpg,Defect_Shape,1
1577.jpg,Defect_Shape,1
1578.jpg,Defect_Shape,1
1579.jpg,Defect_Shape,1
1580.jpg,Defect_Shape,1
1581.jpg,Defect_Shape,1
1582.jpg,Defect_Shape,1
1583.jpg,Defect_Shape,1
1584.jpg,Defect_Shape,1
1585.jpg,Defect_Shape,1
1586.jpg,Defect_Shape,1
1587.jpg,Defect_Shape,1
1588.jpg,Defect_Shape,1
1589.jpg,Defect_Shape,1
1590.jpg,Defect_Shape,1
1591.jpg,Defect_Shape,1
1592.jpg,Defect_Shape,1
1593.jpg,Defect_Shape,1
1594.jpg,Defect_Shape,1
1595.jpg,Defect_Shape,1
1596.jpg,Defect_Shape,1
1597.jpg,Defect_Shape,1
1598.jpg,Defect_Shape,1
1599.jpg,Defect_Shape,1
1600.jpg,Defect_Shape,1
1601.jpg,Defect_Shape,1
1602.jpg,Defect_Shape,1
1603.jpg,Defect_Shape,1
1604.jpg,Defect_Shape,1
1605.jpg,Defect_Shape,1
1606.jpg,Defect_Shape,1
1607.jpg,Defect_Shape,1
1608.jpg,Defect_Shape,1
1609.jpg,Defect_Shape,1
1610.jpg,Defect_Shape,1
1611.jpg,Defect_Shape,1
1612.jpg,Defect_Shape,1
1613.jpg,Defect_Shape,1
1614.jpg,Defect_Shape,1
1615.jpg,Defect_Shape,1
1616.jpg,Defect_Shape,1
1617.jpg,Defect_Shape,1
1618.jpg,Defect_Shape,1
1619.jpg,Defect_Shape,1
1620.jpg,Defect_Shape,1
1621.jpg,Defect_Shape,1
1622.jpg,Defect_Shape,1
1623.jpg,Defect_Shape,1
1624.jpg,Defect_Shape,1
1625.jpg,Defect_Shape,1
1626.jpg,Defect_Shape,1
1627.jpg,Defect_Shape,1
1628.jpg,Defect_Shape,1
1629.jpg,Defect_Shape,1
1630.jpg,Defect_Shape,1
1631.jpg,Defect_Shape,1
1632.jpg,Defect_Shape,1
1633.jpg,Defect_Shape,1
1634.jpg,Defect_Shape,1
1635.jpg,Defect_Shape,1
1636.jpg,Defect_Shape,1
1637.jpg,Defect_Shape,1
1638.jpg,Defect_Shape,1
1639.jpg,Defect_Shape,1
1640.jpg,Defect_Shape,1
1641.jpg,Defect_Shape,1
1642.jpg,Defect_Shape,1
1643.jpg,Defect_Shape,1
1644.jpg,Defect_Shape,1
1645.jpg,Defect_Shape,1
1646.jpg,Defect_Shape,1
1647.jpg,Defect_Shape,1
1648.jpg,Defect_Shape,1
1649.jpg,Defect_Object,2
1650.jpg,Defect_Object,2
1651.jpg,Defect_Object,2
1652.jpg,Defect_Object,2
1653.jpg,Defect_Object,2
1654.jpg,Defect_Object,2
1655.jpg,Defect_Object,2
1656.jpg,Defect_Object,2
1657.jpg,Defect_Object,2
1658.jpg,Defect_Object,2
1659.jpg,Defect_Object,2
1660.jpg,Defect_Object,2
1661.jpg,Defect_Object,2
1662.jpg,Defect_Object,2
1663.jpg,Defect_Object,2
1664.jpg,Defect_Object,2
1665.jpg,Defect_Object,2
1666.jpg,Defect_Object,2
1667.jpg,Defect_Object,2
1668.jpg,Defect_Object,2
1669.jpg,Defect_Object,2
1670.jpg,Defect_Object,2
1671.jpg,Defect_Object,2
1672.jpg,Defect_Object,2
1673.jpg,Defect_Object,2
1674.jpg,Defect_Object,2
1675.jpg,Defect_Object,2
1676.jpg,Defect_Color,3
1677.jpg,Defect_Color,3
1678.jpg,Defect_Color,3
1679.jpg,Defect_Color,3
1680.jpg,Defect_Color,3
1681.jpg,Defect_Color,3
1682.jpg,Defect_Color,3
1683.jpg,Defect_Color,3
1684.jpg,Defect_Color,3
1685.jpg,Defect_Color,3
1686.jpg,Defect_Color,3
1687.jpg,Defect_Color,3
1688.jpg,Defect_Color,3
1689.jpg,Defect_Color,3
1690.jpg,Defect_Color,3
1691.jpg,Defect_Color,3
1692.jpg,Defect_Color,3
1693.jpg,Defect_Color,3
1694.jpg,Defect_Color,3
1695.jpg,Defect_Color,3
1696.jpg,Defect_Color,3
1697.jpg,Defect_Color,3
1698.jpg,Defect_Color,3
1699.jpg,Defect_Color,3
1700.jpg,Defect_Color,3
1701.jpg,Defect_Color,3
1702.jpg,Defect_Color,3
1703.jpg,Defect_Color,3
1704.jpg,Defect_Color,3
1705.jpg,Defect_Color,3
1706.jpg,Defect_Color,3
1707.jpg,Defect_Color,3
1708.jpg,Defect_Color,3
1709.jpg,Defect_Color,3
1710.jpg,Defect_Color,3
1711.jpg,Defect_Color,3
1712.jpg,Defect_Color,3
1713.jpg,Defect_Color,3
1714.jpg,Defect_Color,3
1715.jpg,Defect_Color,3
1716.jpg,Defect_Color,3
1717.jpg,Defect_Color,3
1718.jpg,Defect_Color,3
1719.jpg,Defect_Color,3
1720.jpg,Defect_Color,3
1721.jpg,Defect_Color,3
